Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up
C19orf47,0.317360244,0.13976577,0.494954717,-0.584580632,-0.942333972,-0.226827291,-0.031189629,-0.240063564,0.177684305,0.084160194,-0.116709535,0.285029924
C19orf53,-0.015990384,-0.206479465,0.174498696,-0.388283409,-0.75064314,-0.025923678,0.203871785,-0.000985531,0.408729101,0.019393833,-0.201424266,0.240211933
C19orf54,-0.459379646,-0.82657831,-0.092180982,-0.089803416,-0.381668725,0.202061893,0.046989196,-0.239407868,0.333386261,0.273401133,0.047510424,0.499291841
C1D,0.150800083,-0.065852077,0.367452243,-0.969539374,-1.652414861,-0.286663887,0.298400844,0.087962711,0.508838977,0.134475125,-0.121190663,0.390140913
C1orf109,0.424035181,0.216571863,0.6314985,-0.71191877,-1.280731898,-0.143105642,-0.073324349,-0.310123902,0.163475204,0.089337921,-0.085108254,0.263784096
C1orf112,0.534478318,0.270923097,0.798033539,0.394226495,0.198096997,0.590355992,-0.446362851,-0.865978705,-0.026746996,0.10697275,-0.202445443,0.416390943
C1orf116,0.395320695,0.235856409,0.554784982,0.05372769,-0.338284118,0.445739497,-0.007706294,-0.196013375,0.180600787,-0.315969168,-0.531936277,-0.100002059
C1orf122,0.148497802,-0.034082136,0.331077741,-0.551913939,-0.9348746,-0.168953279,-0.228697142,-0.438218791,-0.019175493,0.383751712,0.211187035,0.55631639
C1orf131,0.177511697,-0.016752145,0.371775539,-0.177253838,-0.639650479,0.285142803,0.018923898,-0.142977908,0.180825705,-0.031378401,-0.317327569,0.254570767
C1orf174,0.146606891,-0.072884138,0.36609792,-0.611064794,-0.979441998,-0.242687589,0.062291995,-0.141131269,0.265715259,0.144496939,-0.043029628,0.332023506
C1orf198,0.481120692,0.218920123,0.743321262,0.407778041,0.069512893,0.74604319,-0.273953724,-0.462374627,-0.085532821,-0.302190554,-0.454556238,-0.149824871
C1orf21,-0.301182017,-0.421537851,-0.180826182,-0.511338677,-0.816629707,-0.206047648,0.208505436,-0.031828327,0.448839198,0.312615648,0.085859975,0.539371321
C1orf226,-0.495567074,-0.634227014,-0.356907134,-0.520616269,-0.759382533,-0.281850005,0.22789646,0.014747987,0.441044934,0.413582666,0.189854829,0.637310502
C1orf35,0.250229383,0.02675298,0.473705787,-0.153596379,-0.589202841,0.282010082,-0.164851079,-0.381497305,0.051795148,0.047108436,-0.092977998,0.18719487
C1orf43,-0.099913153,-0.467659544,0.267833238,-0.132536406,-0.488789164,0.223716352,-0.169503567,-0.369105042,0.030097908,0.338179478,0.041363817,0.634995138
C1orf50,0.061557599,-0.150137155,0.273252353,-0.187330386,-0.555543397,0.180882624,0.095011143,-0.107657855,0.297680141,-0.043555351,-0.251477088,0.164366386
C1orf52,0.318176938,0.042985864,0.593368012,-0.43790306,-0.632692366,-0.243113754,-0.400522203,-0.599132617,-0.201911789,0.376405097,0.180806979,0.572003216
C1orf56,-0.335512292,-0.648384892,-0.022639693,-0.46092018,-0.953364275,0.031523916,0.269932935,-0.138176685,0.678042554,0.277080385,-0.047546422,0.601707193
C1QA,0.15379237,-0.074446142,0.382030882,0.148374081,-0.081986696,0.378734859,-0.143151388,-0.372129448,0.085826672,-0.052344571,-0.27061268,0.165923537
C1QB,0.280459333,0.025484535,0.535434132,0.137663061,-0.120388782,0.395714903,-0.190516034,-0.404614126,0.023582057,-0.096598164,-0.298133333,0.104937006
C1QBP,-0.113341504,-0.229690274,0.003007266,-0.251295322,-0.477467106,-0.025123539,0.037708023,-0.21643171,0.291847756,0.174516934,-0.065016432,0.4140503
C1QC,0.303222558,0.075908278,0.530536839,0.028914852,-0.168120461,0.225950165,-0.097636906,-0.318693326,0.123419515,-0.148305644,-0.377218847,0.08060756
C1QTNF3,-0.310712339,-0.507782068,-0.113642609,-0.153855819,-0.561808579,0.254096941,0.385957963,0.184676534,0.587239392,-0.059914218,-0.235990374,0.116161938
C1QTNF5,-0.171358288,-0.404615932,0.061899356,-0.078118583,-0.474418904,0.318181737,0.073167173,-0.16120802,0.307542365,0.090329253,-0.189129432,0.369787938
C1R,0.350342317,0.158696264,0.54198837,0.06681515,-0.138278559,0.271908859,0.052379868,-0.230544764,0.335304501,-0.346361687,-0.508436989,-0.184286384
C1RL,0.36177193,0.151180324,0.572363536,-0.013142258,-0.224490931,0.198206414,0.090633352,-0.166673335,0.347940039,-0.351614781,-0.534775574,-0.168453988
C1S,0.314470095,0.096625522,0.532314668,0.084403962,-0.158279131,0.327087054,0.056995101,-0.216866065,0.330856267,-0.332674857,-0.481083538,-0.184266176
C2,0.074158956,-0.1453178,0.293635712,0.006234414,-0.220796134,0.233264963,0.104877796,-0.134694489,0.344450081,-0.159244312,-0.373979759,0.055491135
C20orf27,0.21791126,-0.033681543,0.469504063,-0.29717744,-0.552222318,-0.042132563,0.083834787,-0.145736593,0.313406168,-0.095186396,-0.285927067,0.095554275
C20orf96,0.348114585,0.036368763,0.659860407,-0.085898775,-0.397150195,0.225352646,-0.057872432,-0.370584788,0.254839924,-0.184391303,-0.4157673,0.046984694
C22orf23,0.280358412,0.005706195,0.55501063,0.000740649,-0.49145644,0.492937737,-0.196265904,-0.38567752,-0.006854289,-0.013658448,-0.197782178,0.170465282
C2CD2,0.225676504,-0.115785239,0.567138246,0.285689721,-0.068295962,0.639675405,0.254078988,-0.030577383,0.538735359,-0.485298194,-0.753893312,-0.216703076
C2CD2L,-0.144295097,-0.490498259,0.201908064,-0.205084977,-0.766920599,0.356750645,-0.097361026,-0.281926559,0.087204508,0.277316555,0.115431039,0.439202071
C2CD3,0.145867876,-0.135926895,0.427662648,-0.216462531,-0.387784053,-0.04514101,0.106952543,-0.039486226,0.253391312,-0.089248326,-0.413515367,0.235018716
C2CD4B,0.690177092,0.442953195,0.93740099,0.115070148,-0.196384603,0.426524899,-0.295811146,-0.642144733,0.050522441,-0.304007676,-0.59342921,-0.014586141
C2CD4C,0.087060485,-0.247817194,0.421938165,-0.398188105,-0.928265781,0.131889571,0.072591162,-0.173621826,0.31880415,0.00746584,-0.302011364,0.316943044
C2CD5,-0.218837214,-0.434498689,-0.003175739,-0.974346788,-1.16780582,-0.780887757,0.565134534,0.376528863,0.753740205,0.109714043,-0.080344175,0.299772261
C2CD6,-0.352691078,-0.752155304,0.046773147,0.583054863,-0.011727631,1.177837357,-0.322683076,-0.69343907,0.048072919,0.493312965,0.30789399,0.678731939
C2orf49,0.24549818,0.087166,0.403830359,-0.531371317,-0.732564545,-0.330178089,0.0742969,-0.137493629,0.286087429,0.010360828,-0.24743879,0.268160446
C2orf68,-0.057190533,-0.249422459,0.135041394,-0.613808657,-0.993509424,-0.23410789,-0.036294015,-0.300034112,0.227446081,0.455880831,0.282715661,0.629046001
C2orf69,0.006664471,-0.184100875,0.197429817,-0.38071625,-0.821931041,0.060498541,-0.008552909,-0.248032272,0.230926454,0.20122807,0.057811535,0.344644605
C2orf72,0.075605721,-0.469689473,0.620900915,-0.479653734,-0.885071672,-0.074235796,0.313369439,-0.062835865,0.689574743,0.009202529,-0.361510311,0.37991537
C2orf76,-0.150337137,-0.383165441,0.082491166,0.273155288,-0.061453926,0.607764502,-0.256114771,-0.467510681,-0.044718861,0.204683035,0.009163152,0.400202918
C3,0.476237335,0.224700556,0.727774113,0.082730947,-0.159958464,0.325420357,0.040571748,-0.193819836,0.274963332,-0.437424733,-0.592476457,-0.282373008
C3orf20,-0.037437419,-0.273493302,0.198618464,-0.331511576,-0.684088534,0.021065383,0.105216514,-0.110137808,0.320570836,0.101133494,-0.105124265,0.307391254
C3orf33,0.576849083,0.350906139,0.802792026,-0.286241789,-0.732473124,0.159989545,0.02405488,-0.232043759,0.280153519,-0.448241675,-0.651619652,-0.244863697
C3orf38,-0.356716504,-0.516772782,-0.196660226,-0.493584516,-0.956353768,-0.030815263,0.298958028,0.120876802,0.477039255,0.227828192,0.055828505,0.399827879
C4A,-0.102312047,-0.323257119,0.118633025,0.270575102,0.051035214,0.49011499,0.345616514,0.084872765,0.606360263,-0.389769342,-0.548100774,-0.231437909
C4B,-0.098402663,-0.319508497,0.12270317,0.26153426,0.042869575,0.480198944,0.348210515,0.087461235,0.608959795,-0.390666876,-0.549233065,-0.232100687
C4B_2,-0.098723649,-0.319775427,0.12232813,0.265132776,0.047693571,0.482571982,0.348539302,0.087816895,0.609261709,-0.392540483,-0.551224199,-0.233856767
C4BPA,0.661785395,0.436527437,0.887043353,0.128801562,-0.183744239,0.441347362,-0.127555703,-0.343544612,0.088433207,-0.438498946,-0.585337393,-0.291660498
C4BPB,0.578228208,0.34534845,0.811107966,0.203554855,-0.106082177,0.513191887,-0.155557618,-0.371734732,0.060619497,-0.386372533,-0.542455031,-0.230290036
C4orf33,-0.126249929,-0.314573995,0.062074137,-0.302461357,-0.611954311,0.007031596,0.333126781,0.081420489,0.584833073,-0.070591096,-0.265322692,0.124140501
C5,0.551995245,0.324713102,0.779277388,0.149685733,-0.087242927,0.386614392,-0.128778094,-0.360971826,0.103415637,-0.36542696,-0.54175655,-0.189097369
C5orf15,-0.447603877,-0.849726535,-0.045481219,0.064283967,-0.282113693,0.410681627,-0.431766636,-0.732359254,-0.131174018,0.650485513,0.378890876,0.922080149
C5orf22,-0.340571702,-0.577398591,-0.103744813,-0.218950683,-0.554825874,0.116924508,0.074351174,-0.134676224,0.283378572,0.293650909,0.113182325,0.474119493
C5orf24,-0.203563475,-0.306943846,-0.100183103,-0.629834295,-0.967189966,-0.292478624,0.21059321,-0.015877752,0.437064173,0.26577126,0.054953624,0.476588896
C6,0.49028144,0.251858048,0.728704831,0.080384207,-0.107423478,0.268191891,0.001837269,-0.244863398,0.248537935,-0.409663899,-0.578426423,-0.240901375
C6orf120,-0.21565084,-0.58463814,0.153336459,0.224044293,-0.185028848,0.633117433,-0.173841999,-0.456895966,0.109211968,0.259445755,-0.119484694,0.638376204
C6orf132,-0.123588429,-0.367780883,0.120604026,-0.348974867,-0.718336963,0.020387229,0.280544118,0.108366307,0.452721928,-0.012495715,-0.226437655,0.201446225
C6orf136,-1.357180776,-2.153015069,-0.561346483,0.180000491,-0.125056299,0.48505728,0.295155894,0.028703885,0.561607902,0.155240136,-0.067372453,0.377852724
C6orf163,0.000279081,-0.279617344,0.280175506,-0.457708592,-0.705836926,-0.209580257,0.324010073,0.05014851,0.597871637,-0.069929081,-0.285460261,0.1456021
C6orf47,-0.061232201,-0.312576694,0.190112292,-0.076721252,-0.498892646,0.345450141,0.08208178,-0.115220019,0.279383579,0.006813512,-0.197898698,0.211525721
C6orf89,-0.17359084,-0.384203683,0.037022004,0.173558109,-0.200888438,0.548004656,-0.136849918,-0.38804618,0.114346345,0.162207803,-0.023914852,0.348330459
C7,0.413438328,0.120948408,0.705928249,-0.010773157,-0.194251236,0.172704921,0.119359566,-0.115000853,0.353719985,-0.419078419,-0.560019189,-0.278137648
C7orf25,0.012722567,-0.202387476,0.22783261,-0.037699474,-0.315835386,0.240436439,-0.278813477,-0.436602378,-0.121024576,0.27650406,0.019753454,0.533254667
C7orf26,0.044557527,-0.232965944,0.322080998,0.577673769,0.312955659,0.842391879,-0.34304961,-0.575007569,-0.111091651,0.004006626,-0.165672817,0.173686068
C7orf50,-0.124789946,-0.330591106,0.081011215,0.006339831,-0.361625561,0.374305222,0.051250638,-0.181302298,0.283803574,0.032252021,-0.157731892,0.222235934
C8A,0.431148731,0.225679237,0.636618224,-0.185143719,-0.404021024,0.033733586,0.048168268,-0.212140355,0.308476892,-0.276950946,-0.4566206,-0.097281292
C8B,0.344645528,0.149401415,0.53988964,-0.030367251,-0.263217445,0.202482943,0.020037709,-0.250479692,0.290555111,-0.262503325,-0.439726321,-0.085280329
C8G,0.251163853,0.021240185,0.481087522,0.124592373,-0.130280945,0.379465691,0.038678827,-0.21261618,0.289973833,-0.287736285,-0.462978788,-0.112493783
C8orf33,0.22836396,0.052901269,0.403826652,-0.791185503,-1.269220147,-0.313150859,-0.033174593,-0.192998675,0.126649488,0.287105144,0.125258049,0.448952239
C8orf48,0.392069146,0.109432477,0.674705815,0.516700152,0.099067363,0.934332941,0.006581752,-0.336365671,0.349529174,-0.605989134,-0.874777661,-0.337200608
C8orf82,0.094563505,-0.147556228,0.336683238,0.080352295,-0.096574827,0.257279418,-0.143750216,-0.345156963,0.057656531,0.026661847,-0.220324168,0.273647862
C9,0.283849835,0.040511324,0.527188347,0.020710129,-0.207735808,0.249156066,0.114953965,-0.137312306,0.367220236,-0.333406657,-0.500238365,-0.166574949
C9orf40,0.768395232,0.461344571,1.075445894,-0.232902982,-0.526078174,0.060272211,-0.09033656,-0.407184017,0.226510897,-0.392092514,-0.691680695,-0.092504332
C9orf64,-0.690352015,-0.849139156,-0.531564874,-0.93792522,-1.134119696,-0.741730745,0.71041779,0.526145135,0.894690445,0.305909573,0.146466969,0.465352176
C9orf72,0.565511762,0.277894891,0.853128632,-0.781753553,-1.396439344,-0.167067761,-0.161234765,-0.404563837,0.082094306,0.099922725,-0.131974776,0.331820226
C9orf78,0.132487504,-0.068248606,0.333223614,-0.583996413,-0.940880566,-0.22711226,-0.184517909,-0.393125953,0.024090134,0.369462241,0.192072184,0.546852299
CA1,0.544433633,0.284883394,0.803983871,-0.287820237,-0.540752874,-0.034887599,0.014642913,-0.195425601,0.224711427,-0.278447898,-0.456077689,-0.100818106
CA12,-0.901798653,-1.025804196,-0.77779311,-0.46142558,-0.605869136,-0.316982025,0.546100455,0.347353641,0.744847269,0.38371551,0.184227295,0.583203725
CA13,0.69604662,0.43081951,0.96127373,-0.10154099,-0.317219584,0.114137604,-0.041300572,-0.215527581,0.132926437,-0.389927865,-0.608644506,-0.171211223
CA2,0.144993775,-0.062385409,0.352372959,-0.47863334,-0.729830552,-0.227436128,0.338579015,0.074178577,0.602979453,-0.193900217,-0.350119276,-0.037681159
CA3,0.325662024,0.118587757,0.53273629,-0.055676193,-0.44542407,0.334071685,0.090351727,-0.127825857,0.30852931,-0.302995493,-0.470045219,-0.135945767
CA5B,0.143082085,-0.106304196,0.392468366,0.540725887,0.214532469,0.866919304,-0.231087232,-0.415281506,-0.046892957,-0.159882791,-0.362755217,0.042989634
CA8,-0.619843419,-0.810648229,-0.429038609,0.445762155,0.19858811,0.6929362,-0.247821311,-0.46286649,-0.032776133,0.47949691,0.298093989,0.660899831
CAAP1,-0.014006879,-0.264435443,0.236421685,-0.143350363,-0.440165863,0.153465137,-0.206476925,-0.439762935,0.026809086,0.28005406,0.112324502,0.447783619
CAB39,-0.006123572,-0.266151152,0.253904007,0.183665333,-0.166589119,0.533919784,0.050913332,-0.15331044,0.255137105,-0.136031931,-0.31712848,0.045064618
CAB39L,-0.376441075,-0.586452127,-0.166430023,0.098623479,-0.191615197,0.388862154,0.124040727,-0.03135853,0.279439984,0.114146703,-0.14416124,0.372454646
CABIN1,0.337711465,0.01107735,0.66434558,-0.36853288,-0.588888292,-0.148177468,-0.266453302,-0.412526563,-0.120380041,0.212216685,-0.010392484,0.434825854
CABLES1,-0.122679622,-0.319662724,0.074303479,-0.799988745,-1.141929228,-0.458048261,0.3505799,0.124660645,0.576499154,0.178058276,0.019454444,0.336662108
CABP7,0.026750976,-0.337140412,0.390642363,0.237006093,0.019852584,0.454159601,0.019321113,-0.308610099,0.347252325,-0.163045402,-0.373590344,0.047499539
CABYR,0.154100901,-0.10497546,0.413177262,-0.482973665,-0.878772947,-0.087174383,0.183228441,-0.018298747,0.384755628,-0.038442807,-0.19672391,0.119838296
CACNA1A,0.343855268,-0.089581193,0.777291729,0.260541691,0.085802198,0.435281185,-0.239445888,-0.528666283,0.049774508,-0.21334566,-0.488979149,0.062287829
CACNA1H,-0.04675425,-0.397889181,0.304380681,-0.230666455,-1.024480757,0.563147848,0.085622817,-0.243187527,0.414433161,0.044047165,-0.244247689,0.332342019
CACNA1I,0.47945579,-0.334064345,1.292975926,-0.440934977,-0.965317011,0.083447057,-0.176215861,-0.581829811,0.22939809,0.121166009,-0.169092194,0.411424212
CACNA1S,0.235911057,-0.029053627,0.50087574,-0.033756387,-0.370158296,0.302645522,-0.074587202,-0.370514776,0.221340372,-0.062717368,-0.254773789,0.129339053
CACNA2D1,-0.104114867,-0.376114661,0.167884926,-0.160989405,-0.412106652,0.090127841,0.385918887,0.145283698,0.626554077,-0.21125808,-0.357058169,-0.065457991
CACNA2D2,-0.517294004,-0.688714873,-0.345873135,-0.821228834,-1.916041287,0.273583619,0.400309376,0.139809543,0.660809209,0.147949699,-0.022970905,0.318870303
CACNB1,-0.257652837,-0.560563364,0.045257691,0.043817285,-0.212751814,0.300386385,0.177930311,-0.061723312,0.417583935,-0.032757045,-0.200331286,0.134817195
CACNB2,-0.078335433,-0.34008655,0.183415683,0.4153132,0.135303372,0.695323028,-0.051215624,-0.297298742,0.194867494,-0.091329447,-0.329757127,0.147098232
CACNB3,-0.2717008,-0.516499251,-0.02690235,-0.113857885,-0.558911707,0.331195938,0.234240632,0.033024169,0.435457095,0.002359656,-0.146800746,0.151520058
CACNB4,-0.238394466,-0.466414112,-0.010374819,-0.088491797,-0.320384078,0.143400483,0.330617312,0.049359087,0.611875537,-0.128973027,-0.277166789,0.019220735
CACNG6,0.28986117,0.076069851,0.50365249,0.039839614,-0.207449119,0.287128347,-0.026696272,-0.226972453,0.17357991,-0.204299063,-0.460508512,0.051910387
CACTIN,-0.066193216,-0.221219372,0.08883294,-0.20411202,-0.587912892,0.179688852,-0.226634309,-0.389589534,-0.063679085,0.368892135,0.129103522,0.608680748
CACUL1,-0.366979679,-0.583618414,-0.150340944,0.390981763,0.040762732,0.741200794,0.251177694,0.067403127,0.43495226,-0.160968079,-0.365215581,0.043279424
CACYBP,0.301595014,0.072184302,0.531005726,0.216975709,-0.022306109,0.456257527,-0.714750583,-0.871704598,-0.557796568,0.350285193,0.141876761,0.558693626
CAD,0.468489685,0.164831959,0.772147412,0.35845164,0.215684733,0.501218548,-0.272466973,-0.468044214,-0.076889732,-0.269478902,-0.449032849,-0.089924954
CADM1,0.426175145,0.194210021,0.658140269,-0.53209427,-0.910551977,-0.153636564,-0.061424156,-0.202945149,0.080096837,0.005280593,-0.206423837,0.216985023
CADM2,-0.206922961,-0.450129472,0.03628355,0.962587797,0.317253113,1.607922481,0.394804624,0.158993951,0.630615298,-0.450405608,-0.803074408,-0.097736809
CADM4,0.261255623,0.044638123,0.477873123,-0.26415794,-0.541848341,0.01353246,0.013875634,-0.193688795,0.221440063,-0.088166811,-0.318053618,0.141719996
CADPS,-0.449967288,-0.631471599,-0.268462978,-0.09523198,-0.406924287,0.216460327,0.279449233,0.091262614,0.467635852,0.134535296,-0.108331879,0.377402472
CADPS2,-0.578629645,-0.777848554,-0.379410736,0.128801036,-0.143474897,0.401076969,0.238853517,0.103981834,0.3737252,0.140670429,-0.121195066,0.402535923
CAGE1,0.056644743,-0.206341902,0.319631388,0.009804353,-0.276094989,0.295703695,-0.107349383,-0.344422532,0.129723766,0.055028574,-0.226620319,0.336677466
CALB1,0.593571707,0.334539751,0.852603663,-0.157053039,-0.455751342,0.141645264,-0.131594254,-0.329566787,0.066378279,-0.2405411,-0.413088538,-0.067993662
CALB2,0.607326155,0.34290681,0.871745501,-0.114033168,-0.413077947,0.185011611,-0.160576854,-0.345277429,0.024123722,-0.244591881,-0.423734372,-0.06544939
CALCOCO1,-0.114591434,-0.337734123,0.108551255,-0.552636732,-0.779219178,-0.326054286,0.219973174,-0.037467497,0.477413845,0.151454317,-0.018191598,0.321100231
CALCOCO2,-0.407040923,-0.559372472,-0.254709375,0.008483387,-0.33972922,0.356695994,0.09009067,-0.137450836,0.317632175,0.214702108,0.008724121,0.420680094
CALD1,0.350664905,0.093571152,0.607758658,-0.356175602,-0.733344603,0.020993399,0.1044157,-0.099005816,0.307837216,-0.184975924,-0.33394765,-0.036004197
CALHM5,-0.109195394,-0.371804456,0.153413667,0.156328855,-0.310832766,0.623490475,0.07941986,-0.266588855,0.425428575,-0.053066316,-0.326616276,0.220483644
CALM2,0.592338995,0.416670874,0.768007116,-0.052143681,-0.227037723,0.12275036,0.150939539,-0.079071604,0.380950683,-0.562832797,-0.763711799,-0.361953796
CALML3,0.166872237,-0.006000073,0.339744548,-0.114622272,-0.345297761,0.116053216,0.115232044,-0.101741164,0.332205253,-0.178273751,-0.431095363,0.074547861
CALML5,0.190643264,-0.045834208,0.427120735,0.357926018,-0.034759953,0.75061199,-0.119898215,-0.329410446,0.089614015,-0.207043001,-0.364992102,-0.049093899
CALR,0.67186371,0.487198298,0.856529122,0.542335336,0.292729885,0.791940787,-0.455882997,-0.636501732,-0.275264262,-0.338177579,-0.540761237,-0.13559392
