Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up,norm_avg,norm_down,norm_up
ACO2,0.959077296,0.086795821,1.831358771,-0.456225259,-1.170725493,0.258274974,-0.15591913,-0.932337995,0.620499735,-0.421730035,-1.554161947,0.710701877,0.074797129,-0.907896748,1.057491006
ACOT1,-0.459950117,-1.498604005,0.578703771,0.210758469,-0.659112238,1.080629176,0.734197179,-0.18856135,1.656955708,-0.263534258,-1.433716163,0.906647646,-0.221471273,-0.957002149,0.514059604
ACOT11,0.613591239,-0.692649429,1.919831907,-0.223852108,-0.858087359,0.410383144,-0.775892274,-1.572329306,0.020544759,0.459618576,-0.288867319,1.208104472,-0.073465434,-1.033163971,0.886233102
ACOT13,0.648889503,-1.09597485,2.393753856,-0.089037154,-0.869579477,0.691505169,-0.068613598,-0.835822306,0.69859511,-0.13849202,-0.838157942,0.561173901,-0.352746731,-0.846299393,0.140805932
ACOT2,-0.325346158,-1.511616443,0.860924128,0.287453288,-0.662375947,1.237282522,0.458380967,-0.809605965,1.726367899,-0.525370748,-1.346500985,0.29575949,0.104882651,-0.407204415,0.616969717
ACOT4,0.061519514,-1.061797854,1.184836883,0.494248968,-0.912721844,1.901219779,-0.153207217,-0.81729372,0.510879285,-0.239191726,-1.402690431,0.924306979,-0.163369539,-0.598087256,0.271348179
ACOT7,0.547191969,-0.54650242,1.640886358,0.034963673,-0.943148583,1.01307593,-0.818219626,-1.454121189,-0.182318063,0.45024304,-0.541634499,1.442120578,-0.214179056,-1.058502027,0.630143915
ACOT8,0.411194215,-0.839450916,1.661839346,0.561902895,-0.438150551,1.561956342,-0.836807983,-1.493464514,-0.180151452,0.024190051,-0.767734298,0.816114401,-0.160479179,-0.960235878,0.639277521
ACOT9,1.188961718,-0.143513457,2.521436893,0.022833722,-0.47791264,0.523580084,-0.475177174,-1.059237712,0.108883364,-0.66736254,-1.415623334,0.080898254,-0.069255726,-0.657782724,0.519271272
ACOX1,0.244544516,-0.570822817,1.059911849,1.01647302,-0.406278552,2.439224593,-0.650199624,-1.183853892,-0.116545356,-0.363856517,-0.813992232,0.086279199,-0.246961396,-0.972040363,0.478117572
ACOX2,-0.737927874,-1.323847515,-0.152008234,-0.467547646,-1.015036049,0.079940758,0.731347394,-0.511869028,1.974563815,0.000312515,-0.937492645,0.938117675,0.473815611,-0.444915447,1.392546669
ACOX3,-0.603133159,-1.855359626,0.649093309,0.065019692,-0.720711496,0.850750881,0.394372227,-0.515470192,1.304214647,-0.103124958,-0.89927498,0.693025064,0.246866197,-0.896984734,1.390717128
ACP1,-0.424284871,-1.431543676,0.582973934,0.403557497,-0.687623054,1.494738049,-0.093405253,-1.024337914,0.837527409,0.366131831,-0.468819716,1.201083378,-0.251999204,-1.364731613,0.860733205
ACP2,-0.446459575,-1.407016838,0.514097689,0.057580701,-0.596024079,0.711185482,0.398943905,-1.295379414,2.093267223,0.056780185,-0.469128461,0.58268883,-0.066845216,-0.910730663,0.777040232
ACP5,-0.184327706,-1.25140177,0.882746359,0.076040249,-0.459927749,0.612008246,-0.579348801,-1.97202441,0.813326809,0.516782469,-0.0877155,1.121280438,0.170853788,-0.896156863,1.23786444
ACPL2,-0.596512187,-1.347583712,0.154559338,0.125369993,-0.833558914,1.084298899,0.095851093,-0.764780592,0.956482777,0.326795519,-0.546950267,1.200541305,0.048495583,-1.395843179,1.492834345
ACPP,-0.665365903,-1.065365124,-0.265366682,0.611062661,-0.576267249,1.798392571,0.332601872,-1.068312211,1.733515955,-0.553213637,-1.217066039,0.110638764,0.274915007,-0.149450938,0.699280952
ACSF2,-1.216489451,-1.871653723,-0.561325179,0.743339326,0.005808937,1.480869715,0.478248781,-0.600813427,1.557310989,-0.32158907,-0.760587218,0.117409078,0.316490414,-0.405948573,1.0389294
ACSF3,0.216056049,-1.056010191,1.48812229,-0.133621418,-1.065966538,0.798723702,0.166947629,-1.047695769,1.381591026,0.054270639,-0.763547815,0.872089094,-0.3036529,-1.188182749,0.58087695
ACSL1,0.623271863,-0.741228222,1.987771949,-0.020543645,-0.595868401,0.554781111,-0.374247032,-1.565292553,0.81679849,-0.362872839,-1.052061403,0.326315725,0.134391652,-0.745975348,1.014758652
ACSL3,0.482077301,-0.513948494,1.478103095,-0.098649807,-1.01614665,0.818847036,-0.310669924,-1.372058269,0.750718422,-0.119423173,-0.816104,0.577257653,0.046665604,-1.287407623,1.38073883
ACSL4,1.262318122,0.102107145,2.422529099,-0.356131182,-0.833477888,0.121215523,-0.674891319,-1.224923337,-0.124859301,-0.33700043,-1.136743951,0.462743091,0.10570481,-0.616005623,0.827415242
ACSL5,0.533491399,-0.712035618,1.779018417,-0.25107815,-0.952088787,0.449932488,-0.274345044,-1.369163498,0.82047341,-0.359007281,-1.281190225,0.563175663,0.350939075,-0.52875653,1.230634681
ACSL6,0.702678237,-0.894526689,2.299883164,-0.053762878,-0.503108058,0.395582303,-0.747097488,-1.60692786,0.112732884,-0.19535341,-0.684703278,0.293996459,0.293535538,-0.45928244,1.046353517
ACSM1,0,0,0,0.167317502,-0.807502976,1.14213798,0,0,0,-0.421023219,-1.3525121,0.510465663,0.253705717,-0.953980813,1.461392246
ACSM3,0.33302947,-0.603127619,1.269186558,-0.450935014,-0.949820253,0.047950226,-0.04435255,-0.343772716,0.255067615,-0.597505319,-1.142400156,-0.052610481,0.883136205,-0.496815547,2.263087957
ACSM5,-0.188165926,-2.140500926,1.764169074,-0.217949275,-0.774953342,0.339054792,-0.056876962,-0.475334051,0.361580126,-0.05604788,-0.788356989,0.676261229,0.389224768,-0.985340816,1.763790352
ACSS1,-0.231873885,-1.191754939,0.728007168,0.085545052,-1.188144634,1.359234737,-0.026129658,-1.00134717,0.949087854,0.115794104,-0.929268813,1.160857021,0.056664388,-0.917991317,1.031320094
ACSS2,-0.769516869,-1.522700647,-0.016333091,-0.099865882,-1.082694737,0.882962972,0.040781853,-0.828121379,0.909685085,0.153796193,-0.818747561,1.126339947,0.674804706,-0.408140044,1.757749455
ACSS3,-0.911643932,-1.524097384,-0.29919048,-0.000173356,-0.609464676,0.609117964,0.216501961,-0.971926498,1.404930419,0.277151869,-0.702334329,1.256638067,0.418163458,-0.693620072,1.529946988
ACTA1,0.471213461,-1.474932193,2.417359115,-0.096047157,-0.367564313,0.175469999,-0.235340576,-1.221690137,0.751008985,-0.272819495,-0.733128962,0.187489971,0.132993767,-0.258041786,0.52402932
ACTA2,-0.140446495,-0.482416279,0.20152329,0.624473332,-0.142017976,1.39096464,-1.555259341,-2.16848156,-0.942037123,-0.113669785,-1.288779755,1.061440184,0.258448658,-0.504429074,1.02132639
ACTB,-0.354860215,-0.865774232,0.156053803,0.401718145,-0.237357826,1.040794115,-0.644925048,-0.997093963,-0.292756134,0.550032995,-1.295289837,2.395355828,0.048034123,-0.492544221,0.588612467
ACTBL2,0.890960387,-0.346155182,2.128075956,-0.314449346,-0.895802336,0.266903643,0.083819121,-0.708203429,0.875841671,-0.502234487,-1.695051288,0.690582315,-0.158095675,-0.77647698,0.46028563
ACTG1,0.086377239,-0.608327062,0.78108154,0.248384966,-0.476522427,0.973292359,-0.821107552,-1.383653442,-0.258561663,0.525988956,-1.195002256,2.246980169,-0.039643609,-0.47474777,0.395460551
ACTG2,0.195938726,-0.634750556,1.026628008,-0.270893642,-1.54102264,0.999235356,-0.039094593,-1.439342719,1.361153533,-0.392510574,-0.805923399,0.020902251,0.428138017,-0.352837146,1.20911318
ACTL6A,1.036105411,0.10883595,1.963374872,-0.578439376,-1.562088599,0.405209847,-0.107708864,-0.770857972,0.555440244,0.393997956,-0.269750612,1.057746524,-0.743955126,-1.467013823,-0.02089643
ACTL6B,0,0,0,-0.47534099,-0.622067092,-0.328614889,0,0,0,0.56459068,-1.304779606,2.433960966,-0.08924969,-0.482836253,0.304336874
ACTL8,0.085614507,-1.299287275,1.470516289,1.032261292,0.538414393,1.52610819,-0.087004621,-0.927334839,0.753325596,-0.567994356,-1.054688423,-0.081300288,-0.460096593,-0.696654553,-0.223538632
ACTN1,0.175957206,-0.892629483,1.244543894,0.363121252,-0.722545255,1.44878776,-0.137307571,-0.678045336,0.403430194,-0.381965413,-1.895153554,1.131222728,-0.019805474,-0.614245304,0.574634356
ACTN2,0.138417756,-1.417105721,1.693941234,0.324298333,-0.383170281,1.031766947,-0.337555457,-0.961793446,0.286682532,-0.398248174,-1.675409215,0.878912867,0.147075735,-0.641828378,0.935979849
ACTN3,-0.356785787,-1.154289945,0.440718371,0.854154264,0.315373345,1.392935184,-0.96865377,-1.957473461,0.02016592,0.232839279,-0.330537464,0.796216023,0.901165792,0.48027289,1.322058694
ACTN4,0.864478813,-0.685077512,2.414035138,-0.305261758,-1.01215374,0.401630224,-0.042366495,-0.788002391,0.7032694,-0.412974361,-1.292391423,0.466442701,-0.103876198,-0.597064932,0.389312536
ACTR10,-1.135054662,-2.08011525,-0.189994075,0.473039293,-0.61708596,1.563164547,0.154054955,-0.408954526,0.717064436,0.168389066,-0.70231484,1.039092972,0.339571348,-0.421304274,1.10044697
ACTR1A,-0.263142135,-1.570633717,1.044349447,0.229394814,-0.749189841,1.207979469,0.604027649,-0.175374121,1.383429419,-0.471897225,-1.504937185,0.561142735,-0.098383103,-0.78702858,0.590262375
ACTR1B,-0.227111286,-1.684114973,1.229892402,-0.440361659,-1.263707204,0.382983886,0.903397545,0.217399949,1.589395142,-0.196819684,-0.876960393,0.483321025,-0.039104916,-0.846216753,0.768006921
ACTR2,0.734575441,-0.408683146,1.877834027,0.128532738,-0.756845812,1.013911289,-0.282401046,-0.909286418,0.344484326,-0.183431377,-1.407643433,1.040780679,-0.397275756,-1.240850655,0.446299144
ACTR3,0.612119992,-0.609471497,1.833711482,0.270369661,-0.575493083,1.116232405,-0.525592183,-1.182248771,0.131064404,-0.133033193,-1.294869154,1.028802768,-0.223864277,-1.087193645,0.639465092
ACTR3B,-0.245629341,-1.633877635,1.142618954,-0.493260545,-1.539241535,0.552720445,0.771970159,-0.18286127,1.726801587,0.190916969,-0.302650005,0.684483943,-0.223997243,-0.806150223,0.358155737
ACTR5,-0.941708807,-1.854786658,-0.028630957,0.333032496,-0.60500078,1.271065772,-0.03156075,-0.777440345,0.714318845,0.965520513,0.080606396,1.85043463,-0.325283452,-0.855015919,0.204449015
ACTR6,0.328288762,-1.124561578,1.781139102,0.050609334,-0.945895359,1.047114026,-0.06216768,-0.59571249,0.47137713,0.457908141,-0.250418668,1.166234951,-0.774638557,-1.608526984,0.05924987
ACTR8,0.269361528,-0.820072557,1.358795612,-0.207598323,-1.176209625,0.76101298,-0.192781699,-1.051587492,0.666024093,0.854459891,-0.162202487,1.871122268,-0.723441396,-1.10646003,-0.340422763
ACTRT1,0,0,0,0.664428567,-0.77980293,2.108660065,0,0,0,0.281907417,-0.020313608,0.584128442,-0.946335984,-1.391447736,-0.501224233
ACVR1,-0.311233855,-1.258718633,0.636250923,-0.214843095,-0.81014116,0.380454971,0.035664763,-1.089880954,1.161210479,-0.124096955,-1.311920267,1.063726358,0.614509142,-0.429824687,1.65884297
ACVR1B,-0.918584502,-1.652705951,-0.184463053,0.002327595,-1.011859357,1.016514547,0.408820557,-0.753968263,1.571609377,0.111046413,-0.540733782,0.762826608,0.396389937,-0.579649324,1.372429199
ACVR2A,0,0,0,-0.541899811,-1.552211642,0.46841202,0,0,0,-0.418713327,-1.594382601,0.756955948,0.960613138,0.863448451,1.057777825
ACVR2B,0,0,0,0.216461211,-1.470898784,1.903821205,0,0,0,-0.277006537,-1.040195526,0.486182452,0.060545326,-0.877259608,0.998350261
ACVRL1,0.634576366,-0.815363091,2.084515823,-0.411114955,-1.049744732,0.227514821,-0.371020697,-0.630667753,-0.111373641,-0.56326106,-1.481340109,0.354817989,0.898464684,0.071048753,1.725880616
ACY1,-1.192143818,-1.545501574,-0.838786062,0.191166806,-0.810636486,1.192970098,0.868896699,-0.142537002,1.880330399,0.138736831,-0.613108056,0.890581718,-0.006656517,-0.636919248,0.623606213
ACY3,0,0,0,-0.334414069,-0.464627358,-0.204200779,0,0,0,-0.526438567,-0.828609686,-0.224267448,0.860852636,-0.781304702,2.503009974
ACYP1,-0.339867394,-1.430336933,0.750602145,-0.624920372,-1.396021037,0.146180293,0.376655813,-0.555009145,1.308320771,0.595388077,-0.525499336,1.71627549,-0.007256124,-0.774811766,0.760299518
ACYP2,0.432773751,-0.592869541,1.458417043,-0.70926717,-1.652669546,0.234135207,-0.108667634,-0.631886164,0.414550896,-0.319812252,-1.314514962,0.674890457,0.704973305,-0.272650926,1.682597536
ADA,0.245963439,-1.46548982,1.957416698,-0.017142849,-0.667464975,0.633179276,-0.243395116,-0.772487432,0.2856972,0.035661027,-1.024232396,1.09555445,-0.021086501,-0.877081844,0.834908842
ADAL,-1.024405992,-1.752669923,-0.296142061,-0.107583357,-0.679658884,0.46449217,0.426226569,-0.361648659,1.214101798,0.627326184,-0.763848074,2.018500443,0.078436595,-0.524567578,0.681440768
ADAM10,-0.944383719,-1.402695206,-0.486072232,0.538650179,-0.616552033,1.693852391,0.397451909,-0.542100361,1.33700418,-0.120573899,-0.98328477,0.742136972,0.12885553,-0.825568983,1.083280043
ADAM12,-0.753991361,-1.513096444,0.005113721,0.442290424,-0.162066206,1.046647054,0.148630255,-1.061630357,1.358890866,0.03131219,-1.081703348,1.144327727,0.131758493,-0.904992812,1.168509797
ADAM15,0.113049893,-1.135637244,1.36173703,0.426170696,-0.704932042,1.557273434,-0.558685354,-1.538786331,0.421415623,0.070917466,-0.658577265,0.800412197,-0.0514527,-0.897113888,0.794208487
ADAM17,0.361231105,-1.13646773,1.85892994,-0.24067252,-1.161471449,0.68012641,-0.126494619,-1.1987297,0.945740462,-0.350436616,-0.983351641,0.282478409,0.35637265,-0.331203721,1.043949021
ADAM19,0,0,0,0.619286384,-0.480945566,1.719518334,0,0,0,0.164077158,-0.987658902,1.315813217,-0.783363542,-1.436701616,-0.130025468
ADAM22,-0.703517806,-1.60740261,0.200366998,-0.108711214,-0.817203624,0.599781197,1.029519001,0.116408321,1.942629681,-0.600458474,-1.406889518,0.20597257,0.383168493,-0.315860251,1.082197236
ADAM28,0.291947418,-1.199766825,1.783661661,0.295768503,-0.52846941,1.120006416,-0.137343057,-1.126837276,0.852151163,-0.334272999,-1.175496595,0.506950597,-0.116099865,-0.939065459,0.706865729
ADAM33,0,0,0,-0.324160831,-1.166214049,0.517892386,0,0,0,-0.535923919,-1.636710942,0.564863104,0.860084751,0.293722901,1.4264466
ADAM8,0.490613686,-0.408645265,1.389872637,0.734376755,-0.612857142,2.081610653,-0.833484882,-1.474261173,-0.192708591,-0.236296628,-1.015641187,0.543047932,-0.155208932,-0.639315073,0.32889721
ADAM9,0.325491238,-0.802890841,1.453873317,0.586944883,-0.335993129,1.509882896,-0.950184731,-1.86958608,-0.030783382,-0.113661224,-0.964025728,0.73670328,0.151409834,-0.455824916,0.758644583
ADAMDEC1,0.311495675,-0.794848181,1.417839531,0.115586572,-0.373008449,0.604181594,-0.844671516,-1.177030757,-0.512312275,0.439415792,-1.18112245,2.059954035,0.244761397,-0.404446559,0.893969353
ADAMTS1,0.986728315,-0.099752725,2.073209355,-0.027690634,-0.996163225,0.940781957,-0.651128406,-1.371845244,0.069588431,-0.33119578,-1.393856025,0.731464465,0.023286506,-0.37766799,0.424241001
ADAMTS10,0,0,0,-0.068342776,-1.800725255,1.664039704,0,0,0,0.634919068,0.075159566,1.194678571,-0.566576293,-0.870414675,-0.262737911
ADAMTS12,-0.303385775,-1.518688765,0.911917215,0.556879968,-0.306925043,1.420684978,0.027786056,-0.984719093,1.040291205,-0.038965654,-1.182367402,1.104436094,-0.242314594,-0.982777094,0.498147905
ADAMTS13,-0.715718164,-1.266125155,-0.165311173,-0.072357762,-1.296190404,1.151474881,0.15255529,-1.162676775,1.467787355,-0.230755649,-1.17268998,0.711178682,0.797841687,0.189712859,1.405970516
ADAMTS14,-0.079668992,-1.051106256,0.891768272,0.512115382,-0.301951904,1.326182669,-0.441739869,-1.34800787,0.464528131,0.084302075,-1.064409425,1.233013576,-0.355828076,-1.447112207,0.735456055
ADAMTS15,0,0,0,-0.264364586,-1.416088373,0.887359202,0,0,0,0.416742215,-0.75628477,1.589769199,-0.152377629,-0.762632211,0.457876953
ADAMTS16,-0.471257004,-1.17324053,0.230726522,0.449649102,-0.332789795,1.232087999,0.636649236,-0.134890993,1.408189465,-0.396109729,-1.562791078,0.770571621,-0.218931605,-1.402089308,0.964226098
ADAMTS17,0,0,0,0.029750862,-1.37365185,1.433153574,0,0,0,-0.31257719,-1.762974029,1.137819648,0.282826328,-0.115845616,0.681498272
ADAMTS18,0,0,0,-0.049112178,-0.775581607,0.677357252,0,0,0,0.238161458,-0.668520807,1.144843723,-0.18904928,-1.923367781,1.545269221
ADAMTS2,-0.114531105,-1.54840719,1.31934498,0.468114445,-0.287247838,1.223476727,0.229671012,-0.653908757,1.113250782,-0.298455889,-1.387534469,0.790622691,-0.284798463,-1.005590076,0.43599315
ADAMTS3,0,0,0,-0.151028522,-0.458787439,0.156730394,0,0,0,-0.188157825,-0.5593971,0.183081451,0.339186347,-1.662706584,2.341079279
ADAMTS4,0.431169009,-0.534368251,1.396706269,0.324178,-0.576924911,1.225280911,-0.419348524,-1.156579341,0.317882293,-0.089130481,-1.212946834,1.034685873,-0.246868004,-1.45995173,0.966215722
ADAMTS5,0.227979295,-1.247172869,1.70313146,-0.058961717,-1.176398655,1.058475221,0.081848593,-0.736552452,0.900249638,-0.437470023,-1.266211971,0.391271925,0.186603852,-0.534001543,0.907209246
ADAMTS7,0.681944658,-0.835474164,2.19936348,0.360520259,-0.229263448,0.950303966,-0.910826385,-1.524667747,-0.296985023,-0.032572112,-0.767588929,0.702444704,-0.09906642,-0.764350785,0.566217945
ADAMTS8,0,0,0,-0.462455432,-1.092608792,0.167697928,0,0,0,-0.50077314,-1.113650712,0.112104431,0.963228573,-0.112108661,2.038565807
ADAMTS9,0.671831614,0.103543496,1.240119731,0,0,0,-0.839789517,-1.776169096,0.096590061,0,0,0,0,0,0
ADAMTSL1,0.46438248,-0.969007837,1.897772796,-0.083146106,-0.818638011,0.652345799,-0.355001489,-1.249156283,0.539153305,-0.317874349,-1.113745552,0.477996854,0.291639464,-0.705855388,1.289134316
ADAMTSL2,0.709999456,-0.288192982,1.708191893,0.07970405,-0.697347194,0.856755294,-0.321039054,-1.286729933,0.644651826,-0.57578112,-1.551035174,0.399472935,0.107116667,-0.924892766,1.139126101
ADAMTSL3,0.028950815,-1.212302341,1.270203971,-0.191591388,-0.978608771,0.595425994,0.329015572,-0.168329495,0.826360639,-0.545460261,-1.702375743,0.611455221,0.379085263,-0.724853529,1.483024055
ADAMTSL4,0.566657,-0.471615538,1.604929539,0.148366523,-0.34572839,0.642461437,-0.440162809,-1.545500691,0.665175073,-0.838952908,-1.681956107,0.004050292,0.564092193,-0.221193616,1.349378002
ADAMTSL5,0,0,0,-0.476701448,-1.107045565,0.153642668,0,0,0,-0.659239455,-1.007607195,-0.310871716,1.135940904,0.276485836,1.995395971
ADAP1,0.085857465,-1.299949717,1.471664648,-0.239388762,-0.927976606,0.449199081,-0.150292209,-0.595072204,0.294487786,0.352469365,-1.016678349,1.72161708,-0.04864586,-1.006450542,0.909158823
ADAP2,0.292580523,-1.084167996,1.669329041,0.049284421,-0.874388797,0.972957638,-0.089407586,-0.845613122,0.666797951,0.100377491,-0.867191274,1.067946256,-0.352834848,-1.405895534,0.700225837
ADAR,0.464568036,-1.097257992,2.026394064,-0.071100513,-0.975769239,0.833568212,-0.161319854,-0.620864474,0.298224766,0.633407383,-0.014660061,1.281474828,-0.865555052,-1.270704806,-0.460405297
ADARB1,0.209907188,-0.639568007,1.059382382,0.091222088,-0.58507645,0.767520627,0.060233527,-1.341840456,1.462307509,-0.348898974,-1.485383776,0.787585829,-0.012463829,-1.006681891,0.981754232
ADAT1,0.165841676,-0.81672422,1.148407573,0.210250493,-0.506030121,0.926531108,-0.33830497,-1.373278026,0.696668086,0.268681603,-1.24895765,1.786320857,-0.306468803,-0.919495969,0.306558363
ADAT2,0.105401462,-0.676804772,0.887607696,0.018455097,-1.128874976,1.16578517,-0.879936515,-1.984416857,0.224543828,0.528576078,-0.2013763,1.258528456,0.227503877,-0.601700362,1.056708117
ADAT3,0.720946882,-0.457008458,1.898902223,-0.165216198,-0.589468874,0.259036479,-0.773185661,-1.984012872,0.43764155,0.120266332,-0.814988963,1.055521628,0.097188644,-0.536641838,0.731019125
ADC,0,0,0,0.51780973,-0.430764795,1.466384255,0,0,0,0.092441126,-0.559594637,0.744476888,-0.610250856,-1.833427733,0.612926022
ADCK1,-0.009485059,-1.189098863,1.170128745,-0.000173431,-0.741755372,0.74140851,0.612919501,-0.599320813,1.825159814,-0.122781011,-0.989018732,0.74345671,-0.48048,-1.354702253,0.393742254
ADCK2,0.569029303,-1.184096227,2.322154833,-0.259686512,-1.235073162,0.715700137,-0.211746225,-1.185857609,0.76236516,0.339699727,-0.735364468,1.414763922,-0.215278336,-0.779302279,0.348745608
ADCK3,0.989632442,-0.71429955,2.693564433,-0.406847701,-0.917470072,0.103774669,-0.403350001,-0.855797708,0.049097705,-0.301872259,-0.734259155,0.130514638,0.12243752,-0.569511503,0.814386542
ADCK4,-0.27662449,-1.915614325,1.362365344,-0.048329922,-0.620441219,0.523781374,-0.14313131,-0.968812565,0.682549944,0.549874179,-0.468485949,1.568234308,-0.081788456,-0.73993006,0.576353147
ADCK5,0.482222554,-0.57286548,1.537310588,0.393538367,-0.446017662,1.233094395,-0.073906436,-0.956314783,0.808501911,-0.089537486,-1.436638195,1.257563223,-0.712316998,-1.150253898,-0.274380099
ADCY10,-0.259835076,-1.422633984,0.902963832,0,0,0,0.433058461,-0.48656227,1.352679191,0,0,0,0,0,0
ADCY2,0,0,0,0.382794548,-0.221210337,0.986799432,0,0,0,-0.928044855,-1.885394241,0.029304531,0.545250307,-0.245588699,1.336089314
ADCY3,0.320954759,-0.55163907,1.193548587,-1.183623804,-1.74481433,-0.622433278,0.028971362,-0.796969002,0.854911726,-0.181494976,-0.816623862,0.453633909,1.015192659,0.257789726,1.772595592
ADCY4,0,0,0,-0.745043346,-1.183100262,-0.30698643,0,0,0,-0.298469455,-0.914402159,0.317463249,1.043512801,0.119389485,1.967636117
ADCY5,0,0,0,0.219369058,-0.915519437,1.354257553,0,0,0,-0.365785706,-1.100814827,0.369243415,0.146416648,-1.001616679,1.294449975
ADCY6,-0.917854884,-1.767865661,-0.067844107,-0.040920992,-0.995476042,0.913634058,0.403194746,-0.251868713,1.058258205,0.495431813,-0.911674032,1.902537658,0.060149317,-0.351568434,0.471867067
