Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up,norm_avg,norm_down,norm_up
ACTBL2,-0.126683509,-0.273878886,0.020511868,0.281501486,-0.007801711,0.570804683,0.178998392,0.05449394,0.303502844,-0.930254613,-1.142807876,-0.71770135,1.068844201,0.645731987,1.491956415
ACTG1,-0.03046657,-0.194733328,0.133800188,0.390376334,0.189394314,0.591358354,0.152635564,0.016213186,0.289057942,-0.810714627,-1.035891696,-0.585537558,0.100036673,-0.391270501,0.591343847
ACTG2,0.00259479,-0.209579109,0.214768689,0.529204424,0.342638517,0.715770331,0.075935442,-0.038915482,0.190786366,-0.696982471,-0.949920762,-0.44404418,0.007254193,-0.588383242,0.602891628
ACTL6A,0.833677228,0.631000073,1.036354383,-0.750466938,-0.886383628,-0.614550248,-0.159645669,-0.265779464,-0.053511874,-0.205528554,-0.4658036,0.054746492,-0.215262782,-0.366522256,-0.064003308
ACTL8,0.417180057,0.171688864,0.66267125,0.043070268,-0.210432016,0.296572552,-0.082827354,-0.199046754,0.033392046,-0.436422464,-0.698978634,-0.173866294,-0.160952188,-0.311734156,-0.01017022
ACTN1,0.172093135,-0.031891124,0.376077394,0.426053035,0.239635551,0.612470519,0.0153665,-0.108456456,0.139189456,-0.812377804,-1.017590767,-0.607164841,0.395817751,-0.155421309,0.947056811
ACTN2,0.437836619,0.1659736,0.709699638,-0.073346886,-0.198017617,0.051323845,-0.073567357,-0.174454977,0.027320263,-0.353217049,-0.619784715,-0.086649383,-0.536152958,-1.039065913,-0.033240003
ACTN3,-0.077128324,-0.37885702,0.224600372,-0.476332712,-0.72715066,-0.225514764,0.021342053,-0.077492823,0.120176929,0.3383148,0.006208606,0.670420994,0.514366864,0.053380655,0.975353073
ACTN4,0.44504108,0.259205347,0.630876813,0.412527423,0.130503066,0.69455178,-0.145770596,-0.273404806,-0.018136386,-0.602365281,-0.796410997,-0.408319565,-0.026488295,-0.320713484,0.267736894
ACTR1A,-0.456903204,-0.596673046,-0.317133362,0.266440644,0.023304533,0.509576755,0.292082549,0.174731792,0.409433306,-0.687680566,-0.957825623,-0.417535509,0.912377643,0.301718981,1.523036305
ACTR1B,-0.500728766,-0.652047746,-0.349409786,-0.01891749,-0.222160393,0.184325413,0.256787731,0.11717018,0.396405282,-0.166211276,-0.434795416,0.102372864,0.594934018,0.398472816,0.79139522
ACTR2,0.259398675,0.115902302,0.402895048,0.781041552,0.582652651,0.979430453,-0.153401296,-0.2937663,-0.013036292,-0.724843683,-0.914683374,-0.535003992,0.521814638,0.115734975,0.927894301
ACTR3,0.028386773,-0.115891102,0.172664648,0.865180087,0.659403099,1.070957075,-0.160627699,-0.291671236,-0.029584162,-0.526917287,-0.742786748,-0.311047826,1.035527019,0.409179935,1.661874103
ACTR3B,-0.109423268,-0.297346642,0.078500106,-0.501044815,-0.693501456,-0.308588174,0.084834136,-0.038290882,0.207959154,0.229931554,-0.105362282,0.56522539,0.288704008,-0.02961163,0.607019646
ACTR3C,0.431499753,0.334607375,0.528392131,0.430778651,0.151960231,0.709597071,-0.19183013,-0.329562818,-0.054097442,-0.679797748,-0.976025514,-0.383569982,0.576605438,0.383167032,0.770043844
ACTR5,-0.106259027,-0.311569732,0.099051678,0.264828568,-0.028153365,0.557810501,0.017368682,-0.095922553,0.130659917,0.123516526,-0.148745731,0.395778783,-0.743176796,-1.320700656,-0.165652936
ACTR6,0.04020301,-0.156343569,0.236749589,-0.130865323,-0.323838839,0.062108193,-0.108739792,-0.241312368,0.023832784,0.672413093,0.449736362,0.895089824,-0.913325439,-1.182459849,-0.644191029
ACTR8,-0.349692092,-0.583654371,-0.115729813,-0.02086867,-0.194033011,0.152295671,0.150457077,0.029807618,0.271106536,0.070676357,-0.196582754,0.337935468,0.131136121,-0.112739498,0.37501174
ACVR1,-0.423066501,-0.668050881,-0.178082121,0.510045884,0.316342832,0.703748936,0.072887252,-0.076625245,0.222399749,-0.37279551,-0.687241188,-0.058349832,0.814276798,0.766368033,0.862185563
ACY1,-0.833631356,-0.958694504,-0.708568208,0.177441846,-0.109635623,0.464519315,0.477972604,0.358208804,0.597736404,-0.251792957,-0.460380378,-0.043205536,-0.254566943,-0.543012736,0.03387885
ACYP1,0.118851592,-0.051893986,0.28959717,-0.446397256,-0.686596263,-0.206198249,0.047407008,-0.095349146,0.190163162,0.182952865,-0.04088183,0.40678756,-0.601906544,-1.016622124,-0.187190964
ACYP2,0.212990328,0.033268459,0.392712197,-0.314916046,-0.494096595,-0.135735497,-0.128546791,-0.25489276,-0.002200822,0.003845781,-0.244630502,0.252322064,1.098778785,0.30826515,1.88929242
ADA,0.395051041,0.214792612,0.57530947,0.239375207,0.001872902,0.476877512,-0.205205818,-0.329545009,-0.080866627,-0.340333503,-0.625918856,-0.05474815,0.534933615,0.168314974,0.901552256
ADAL,-0.784348167,-0.963751462,-0.604944872,-0.06575835,-0.230846827,0.099330127,0.392050934,0.256097491,0.528004377,0.104699931,-0.144291794,0.353691656,-0.193810323,-0.52993736,0.142316714
ADAM10,-0.507220298,-0.627679238,-0.386761358,0.77645254,0.537672891,1.015232189,0.017935738,-0.117461143,0.153332619,0.085618211,-0.206240687,0.377477109,0.27224128,-0.022703479,0.567186039
ADAM12,-0.186827278,-0.325097155,-0.048557401,0.351640729,0.06191752,0.641363938,0.250173115,0.05878327,0.44156296,-0.435032569,-0.76712584,-0.102939298,-0.973522485,-1.528342475,-0.418702495
ADAM15,-0.41678464,-0.627530994,-0.206038286,0.930803792,0.715987854,1.14561973,-0.092385991,-0.211771419,0.026999437,0.065526403,-0.135997609,0.267050415,0.641510822,0.395408268,0.887613376
ADAM17,-0.010361271,-0.228737859,0.208015317,0.149253143,-0.084367629,0.382873915,-0.099253988,-0.217799874,0.019291898,-0.023744236,-0.279135231,0.231646759,0.854412435,0.297236781,1.411588089
ADAM8,-0.220399138,-0.518473634,0.077675358,0.05825239,-0.362356035,0.478860815,-0.011663479,-0.254893507,0.231566549,0.08735664,-0.060381568,0.235094848,0.366214504,-0.018019774,0.750448782
ADAM9,0.305086954,0.103996262,0.506177646,0.564182242,0.255193134,0.87317135,-0.276958076,-0.393459651,-0.160456501,-0.243465218,-0.455547872,-0.031382564,0.6358892,0.346649336,0.925129064
ADAMDEC1,0.190992645,0.09200988,0.28997541,-0.10495672,-0.336403329,0.126489889,-0.088303025,-0.265393433,0.088787383,-0.116616629,-0.346384971,0.113151713,0.912609264,0.140359154,1.684859374
ADAMTS1,0.378269857,0.12956364,0.626976074,0.044546893,-0.131073566,0.220167352,-0.068971747,-0.195130628,0.057187134,-0.385861862,-0.772638126,0.000914402,-0.278709151,-0.568006555,0.010588253
ADAMTS12,-0.524161414,-0.708555544,-0.339767284,0.360115235,0.119201056,0.601029414,0.202756501,0.071784636,0.333728366,-0.143187619,-0.37537052,0.088995282,0.207227336,-0.086072307,0.500526979
ADAMTS15,-0.807017558,-0.947021359,-0.667013757,-0.538169627,-0.783598949,-0.292740305,0.378622695,0.261623864,0.495621526,0.49136857,0.26285823,0.71987891,0.200624933,-0.099774064,0.50102393
ADAMTS16,0.052712783,-0.231302777,0.336728343,0.084417917,-0.180971631,0.349807465,-0.045007335,-0.233857558,0.143842888,0.304659495,0.118605263,0.490713727,-0.834938229,-1.232137163,-0.437739295
ADAMTS2,-0.455787736,-0.654023839,-0.257551633,0.44986381,0.249899918,0.649827702,0.20433035,0.070405303,0.338255397,-0.328651869,-0.524836212,-0.132467526,0.172000564,-0.133859401,0.477860529
ADAMTS4,0.226670421,0.073397341,0.379943501,0.104502357,-0.081084228,0.290088942,0.143429944,0.003004059,0.283855829,-0.831860804,-1.082584829,-0.581136779,-0.41406967,-0.656535132,-0.171604208
ADAMTS7,-0.278409075,-0.50095648,-0.05586167,0.349080935,0.177394408,0.520767462,0.116156796,-0.024066453,0.256380045,-0.11738095,-0.354812817,0.120050917,-0.204407442,-0.52873282,0.119917936
ADAMTSL1,-0.316993031,-0.557150057,-0.076836005,0.210947189,-0.144170656,0.566065034,0.12857018,-0.025537925,0.282678285,0.00140361,-0.239469014,0.242276234,0.02053814,-0.238786669,0.279862949
ADAMTSL2,-0.432736253,-0.59385527,-0.271617236,0.268442436,-0.061934779,0.598819651,0.24132291,0.106086402,0.376559418,-0.253830257,-0.428992878,-0.078667636,-0.129826862,-0.54175448,0.282100756
ADAMTSL3,-0.496021932,-0.655525231,-0.336518633,-0.008407501,-0.441112771,0.424297769,0.345998205,0.189595148,0.502401262,-0.118846779,-0.299691088,0.06199753,-0.238857919,-0.522786935,0.045071097
ADAMTSL4,-0.185221698,-0.417867729,0.047424333,0.511438303,0.233296833,0.789579773,0.054362668,-0.06686859,0.175593926,-0.472511969,-0.614209566,-0.330814372,0.629064884,0.405735467,0.852394301
ADAP1,-0.133162365,-0.307818327,0.041493597,0.419271927,0.143331206,0.695212648,0.06402553,-0.069627227,0.197678287,-0.449915814,-0.704454552,-0.195377076,0.398203043,0.144493858,0.651912228
ADAP2,-0.302610122,-0.486716326,-0.118503918,-0.099971027,-0.410835737,0.210893683,0.237976179,0.108791239,0.367161119,-0.244903676,-0.471757559,-0.018049793,0.154801638,-0.195762404,0.50536568
ADAR,0.718854953,0.529947164,0.907762742,-0.639807631,-0.860771899,-0.418843363,-0.250166601,-0.366248305,-0.134084897,0.280480878,0.119906173,0.441055583,-0.479633099,-1.085422653,0.126156455
ADARB1,-0.251808945,-0.420510146,-0.083107744,0.406385544,0.112324413,0.700446675,0.134262366,0.007443529,0.261081203,-0.349582916,-0.571975456,-0.127190376,-0.019396704,-0.764547094,0.725753686
ADARB2,-0.226781336,-0.3852729,-0.068289772,-0.095247264,-0.883092603,0.692598075,-0.07554545,-0.274117023,0.123026123,0.534299937,0.002071717,1.066528157,0.374382478,-0.045134218,0.793899174
ADAT1,-0.270121883,-0.460517472,-0.079726294,0.611551725,0.332813715,0.890289735,-0.051113978,-0.182079929,0.079851973,0.040401979,-0.18542884,0.266232798,0.299694714,-0.002391442,0.60178087
ADAT2,0.661551149,0.469180001,0.853922297,-0.323018108,-0.636021823,-0.010014393,-0.208437511,-0.331398975,-0.085476047,-0.359216683,-0.625424953,-0.093008413,0.55766954,0.157915823,0.957423257
ADAT3,0.073204707,-0.152421829,0.298831243,-0.260684709,-0.446588628,-0.07478079,0.017152029,-0.113943741,0.148247799,0.039821166,-0.204891797,0.284534129,-0.025595209,-0.347532634,0.296342216
ADCK1,-0.406335704,-0.626110617,-0.186560791,-0.475120515,-0.680337364,-0.269903666,0.332679184,0.208238782,0.457119586,-0.065963882,-0.334496105,0.202568341,0.034482602,-0.141644641,0.210609845
ADCK5,-0.012806888,-0.20206669,0.176452914,-0.361617459,-0.609027716,-0.114207202,-0.039822227,-0.197774532,0.118130078,0.08810655,-0.135635394,0.311848494,0.939616747,0.324217585,1.555015909
ADCY3,-0.214258141,-0.441121114,0.012604832,-0.021327214,-0.388725979,0.346071551,0.110053212,-0.098148086,0.31825451,0.170598771,-0.070704739,0.411902281,-0.706001462,-0.999928337,-0.412074587
ADCY5,-0.416158013,-0.549533825,-0.282782201,0.142099185,-0.088247244,0.372445614,0.302821797,0.144530339,0.461113255,-0.682191202,-0.911182346,-0.453200058,0.432459317,-0.271948649,1.136867283
ADCY6,-0.719634602,-0.857191817,-0.582077387,0.360208439,0.100096227,0.620320651,0.173191295,0.040336676,0.306045914,0.384480303,0.108491535,0.660469071,-0.193575852,-0.496893353,0.109741649
ADCY7,-0.561707072,-0.771373939,-0.352040205,-0.182277531,-0.560635073,0.196080011,0.249407018,0.088411087,0.410402949,0.050877378,-0.190833117,0.292587873,0.448657505,0.051483113,0.845831897
ADCY9,-0.873254092,-1.054509867,-0.691998317,-0.408992893,-0.675606978,-0.142378808,0.344994871,0.204960761,0.485028981,0.528505544,0.304907015,0.752104073,0.018785362,-0.371433567,0.409004291
ADD1,-0.238232935,-0.381386259,-0.095079611,0.083925881,-0.137495334,0.305347096,0.165107759,0.024993248,0.30522227,-0.504259058,-0.731298946,-0.27721917,0.979010904,0.373328366,1.584693442
ADD2,0.619261263,0.402636532,0.835885994,-0.173969368,-0.431455658,0.083516922,-0.143790117,-0.261235077,-0.026345157,-0.45106668,-0.604733976,-0.297399384,0.068232953,-0.440335492,0.576801398
ADD3,-0.365015198,-0.453775693,-0.276254703,0.137974101,-0.043053193,0.319001395,0.217523601,0.06695163,0.368095572,-0.531111399,-0.762624911,-0.299597887,1.056770371,0.533115417,1.580425325
ADGB,0.051891193,-0.198749729,0.302532115,0.521825099,0.377903914,0.665746284,0.07285358,-0.133497438,0.279204598,-0.757624856,-1.329455435,-0.185794277,-0.031658149,-0.367681396,0.304365098
ADGRE2,0.592735307,0.387945516,0.797525098,0.298575949,0.039733487,0.557418411,-0.207667054,-0.328529745,-0.086804363,-0.45006009,-0.680567565,-0.219552615,-0.384083676,-0.852686799,0.084519447
ADGRE5,0.741560685,0.579313114,0.903808256,0.15465279,-0.198640286,0.507945866,-0.441851679,-0.542569147,-0.341134211,-0.053042525,-0.28808643,0.18200138,0.483373935,0.177185075,0.789562795
ADGRF5,0.048773722,-0.09803929,0.195586734,0.27702232,-0.04827862,0.60232326,-0.003184581,-0.144929752,0.13856059,-0.453446932,-0.658570932,-0.248322932,0.519473707,0.090943237,0.948004177
ADGRG1,0.024184453,-0.167780502,0.216149408,-0.012057655,-0.204331654,0.180216344,0.103240845,-0.029874481,0.236356171,-0.353903261,-0.657954407,-0.049852115,-0.080182943,-0.286845719,0.126479833
ADGRG6,0.404219562,0.199296737,0.609142387,0.949072749,0.57352483,1.324620668,-0.404452172,-0.537577788,-0.271326556,-0.235123617,-0.574574932,0.104327698,0.815965873,0.683232237,0.948699509
ADGRL1,-0.346978552,-0.526360092,-0.167597012,-0.360128438,-0.655597743,-0.064659133,0.361011808,0.201819247,0.520204369,-0.156835041,-0.466898819,0.153228737,-0.471986124,-0.748689666,-0.195282582
ADGRL2,0.271462621,0.040020206,0.502905036,-0.242597675,-0.392023238,-0.093172112,0.040917615,-0.046052342,0.127887572,-0.422545238,-0.856616521,0.011526045,-0.009418732,-0.565058577,0.546221113
ADGRL4,0.141592192,-0.060774305,0.343958689,0.124874671,-0.264423414,0.514172756,0.011222329,-0.17246212,0.194906778,-0.44111578,-0.701770647,-0.180460913,0.660308879,-0.364821932,1.68543969
ADGRV1,0.168967991,-0.059157287,0.397093269,-0.35868674,-0.763207557,0.045834077,-0.065659233,-0.20980112,0.078482654,0.40132602,0.154647302,0.648004738,-0.736599107,-1.277061516,-0.196136698
ADH1B,-0.519783067,-0.650396218,-0.389169916,-0.188299004,-0.315068605,-0.061529403,0.349123562,0.206945379,0.491301745,-0.285002458,-0.516649572,-0.053355344,0.530978755,-0.10275237,1.16470988
ADH1C,-0.346536476,-0.464312716,-0.228760236,0.32136634,0.023208587,0.619524093,0.235513081,0.092639841,0.378386321,-0.578976399,-0.828481586,-0.329471212,0.397064332,-0.063146614,0.857275278
ADH5,-0.662059423,-0.816130526,-0.50798832,-0.134864565,-0.379339452,0.109610322,0.450108972,0.329862441,0.570355503,-0.5208754,-0.69331648,-0.34843432,0.857299516,0.367206012,1.34739302
ADHFE1,-0.505462976,-0.634596018,-0.376329934,-0.178830164,-0.419110467,0.061450139,0.421149669,0.245222683,0.597076655,-0.244567405,-0.462024261,-0.027110549,-0.169386498,-0.955217664,0.616444668
ADI1,0.658491895,0.519837563,0.797146227,0.812976345,0.492096354,1.133856336,-0.360379575,-0.463721121,-0.257038029,-0.739374884,-0.942733103,-0.536016665,0.526615003,0.180070104,0.873159902
ADIPOQ,-0.470246343,-0.636189055,-0.304303631,-0.333491996,-0.51941408,-0.147569912,0.30140771,0.166776392,0.436039028,-0.239589806,-0.510408581,0.031228969,1.020737964,0.250869776,1.790606152
ADIPOR1,-0.913954304,-1.073166843,-0.754741765,0.604831396,0.379618827,0.830043965,-0.025007413,-0.124442538,0.074427712,1.077729102,0.890565369,1.264892835,0.228212619,-0.064191356,0.520616594
ADIRF,-1.170744348,-1.254537611,-1.086951085,-0.440807002,-0.633200628,-0.248413376,0.666581595,0.568304616,0.764858574,0.065549592,-0.116591205,0.247690389,0.202678026,-0.083193656,0.488549708
ADK,-0.389518598,-0.551133084,-0.227904112,-0.167225214,-0.448443337,0.113992909,0.236338255,0.111605526,0.361070984,-0.269366265,-0.463462619,-0.075269911,0.949027662,0.149753232,1.748302092
ADNP,0.331080623,0.112436254,0.549724992,-0.634284012,-0.809910355,-0.458657669,-0.067908865,-0.18528757,0.04946984,0.395153844,0.133200252,0.657107436,-0.713634387,-0.893938973,-0.533329801
ADNP2,0.209341242,0.032363061,0.386319423,-0.467963347,-0.70885953,-0.227067164,-0.054472168,-0.202788962,0.093844626,0.344092416,0.034797981,0.653386851,-0.422044177,-0.665297979,-0.178790375
ADO,-0.618754831,-0.859984203,-0.377525459,-0.150746849,-0.373182693,0.071688995,0.290736712,0.174771745,0.406701679,0.164192295,0.019618147,0.308766443,0.138216881,0.007894959,0.268538803
ADPGK,0.563834396,0.34811631,0.779552482,0.2825408,0.04611149,0.51897011,-0.248874921,-0.369608571,-0.128141271,-0.37392655,-0.56730657,-0.18054653,0.047170627,-0.185722271,0.280063525
ADPRH,0.023416236,-0.128292934,0.175125406,0.184313467,-0.134134048,0.502760982,0.044888023,-0.084645366,0.174421412,-0.380634245,-0.700952138,-0.060316352,0.130541101,0.022397945,0.238684257
ADPRHL2,-0.043858967,-0.217159734,0.1294418,0.052925258,-0.20856692,0.314417436,0.048270606,-0.091614843,0.188156055,-0.153934304,-0.430791685,0.122923077,0.079283016,-0.165310444,0.323876476
ADRM1,-0.413483453,-0.643460473,-0.183506433,-0.391096662,-0.628185955,-0.154007369,0.056895208,-0.053619216,0.167409632,0.731899382,0.540951865,0.922846899,0.356211402,-0.024295933,0.736718737
ADSL,0.689618702,0.519303773,0.859933631,0.071704683,-0.203927214,0.34733658,-0.362638499,-0.473132628,-0.25214437,0.037157267,-0.236165881,0.310480415,-0.192817408,-0.62636916,0.240734344
ADSS,0.236374522,0.059132141,0.413616903,0.482227132,0.197572818,0.766881446,-0.1803314,-0.314356447,-0.046306353,-0.203828963,-0.450594044,0.042936118,0.027588239,-0.114631479,0.169807957
ADSSL1,-0.486377601,-0.682581919,-0.290173283,0.633987583,0.329358864,0.938616302,0.131070773,0.013391138,0.248750408,-0.282099308,-0.490606324,-0.073592292,0.510755684,0.219363514,0.802147854
AEBP1,-0.538982582,-0.671015245,-0.406949919,0.240830491,-0.060113212,0.541774194,0.354584332,0.219779252,0.489389412,-0.408975715,-0.618737073,-0.199214357,-0.199970355,-0.511471768,0.111531058
AES,-0.829399403,-0.939021811,-0.719776995,-0.614196081,-0.865026232,-0.36336593,0.268685719,0.16556856,0.371802878,0.910473768,0.670668262,1.150279274,0.371637556,-0.223351861,0.966626973
AFAP1,-0.071086832,-0.316941367,0.174767703,0.522433161,0.286772286,0.758094036,0.040526594,-0.069886847,0.150940035,-0.56177362,-0.753715047,-0.369832193,0.397517918,-0.030277189,0.825313025
AFAP1L1,0.014596493,-0.160815171,0.190008157,-0.066313082,-0.300065984,0.16743982,0.219816327,0.091374285,0.348258369,-0.726364397,-0.979999402,-0.472729392,0.064749789,-0.44027987,0.569779448
AFAP1L2,-0.081403947,-0.23729454,0.074486646,-0.187729504,-0.327049755,-0.048409253,0.113314933,-0.033148682,0.259778548,-0.088190122,-0.38600752,0.209627276,0.005841681,-0.473001291,0.484684653
AFDN,0.327435639,0.143208434,0.511662844,-0.635723035,-0.901185984,-0.370260086,0.028741158,-0.091361333,0.148843649,0.067914222,-0.225123875,0.360952319,-0.677659761,-0.904173322,-0.4511462
AFF1,-0.188730089,-0.430522888,0.05306271,0.162951418,-0.126307326,0.452210162,-0.032739684,-0.162873766,0.097394398,0.04828971,-0.219279943,0.315859363,0.658210517,0.314978883,1.001442151
AFF2,0.032289338,-0.147179209,0.211757885,0.098672728,-0.412705667,0.610051123,0.042168734,-0.136117992,0.22045546,-0.396833688,-0.806812385,0.013145009,0.519258796,0,0
AFF3,-0.834534563,-0.955308482,-0.713760644,-0.497087466,-0.777012983,-0.217161949,0.280995882,0.166790617,0.395201147,0.849873125,0.651255637,1.048490613,0.139223685,-0.248016415,0.526463785
AFF4,-0.009551362,-0.296913944,0.27781122,-0.111855048,-0.360841189,0.137131093,0.025492089,-0.07180704,0.122791218,0.193914111,0.004476855,0.383351367,-0.581325753,-0.820112512,-0.342538994
AFG3L2,0.252920335,0.097779653,0.408061017,0.114326749,-0.11668454,0.345338038,-0.321360374,-0.45925889,-0.183461858,0.444731116,0.187689431,0.701772801,0.364369628,0.038594141,0.690145115
AFM,-0.308647608,-0.449602275,-0.167692941,0.001876756,-0.320620687,0.324374199,0.343071095,0.202483634,0.483658556,-0.632028629,-0.776745681,-0.487311577,0.022788064,-0.284411969,0.329988097
AFMID,-0.973231516,-1.085392894,-0.861070138,0.396641017,0.001135605,0.792146429,0.356339219,0.250997356,0.461681082,0.197415564,0.031438728,0.3633924,-0.19933207,-0.562063781,0.163399641
AFTPH,-0.771625437,-0.944237933,-0.599012941,-0.249413236,-0.416929371,-0.081897101,0.407984066,0.294445639,0.521522493,0.222753566,-0.032201867,0.477708999,-0.234595883,-0.740881165,0.271689399
